,ATL,BOS,CLT,DEN,DFW,DTW,HNL,IAH,LAS,LAX,MCO,MEM,MIA,MSP,PHL,PHX,SAN,SEA,SFO,SLC,TPA,CHI,NYC,WAS
MIA,0.027870889102458923,0.010161505824992383,0.030742364220248,0.013337708914465203,0.025093176437495607,0.027929490635475025,0.01121633341928225,0.0020393333489604087,0.01315018400881367,0.02042849440941375,0.025046295211082724,0.03423501558800778,0.0,0.021073111272590893,0.010138065211785941,0.04355265933756827,0.012294601626778557,0.013185344928623333,0.007243149480790418,0.0077236820515224685,0.007899486650570779,0.005156934905417126,0.015060593985138652,0.03889969761608964
MSP,0.3098849065891564,0.2019643233866998,0.28812029722697546,0.0905862497362931,0.14243688614894165,0.1290640163146668,0.1595719744028504,0.005942195447832916,0.11431987060781511,0.10142753334427229,0.19458053022667074,0.04527554440824172,0.02103795035278123,0.0,0.06420383957244322,0.9777079768406742,0.19864747661798834,0.06576264035067157,0.042931483087597574,0.050280115327816975,0.11446051428705376,0.036801762734113126,0.05507372072853426,0.3508590984740161
PHL,0.07428330325121306,0.07935819601040764,0.19775673331614355,0.036309509856777854,0.15972433838869227,0.08417524202433135,0.05434706171913457,0.01234148285319144,0.04607252525726073,0.1276575795222803,0.11396826140971848,0.11882046834345188,0.010501394716485785,0.06646585874686482,0.0,0.1581772579170671,0.052342889289983825,0.15582147628981974,0.059761843369822557,0.07506856379362885,0.08217106959518061,0.026851222427978716,0.06489533766203325,0.12322730362626287
PHX,0.5191040997632498,0.2656173085487917,0.6399756217622653,0.28414711328848363,0.26126907479899675,0.30455216708469096,0.19143948805700758,0.04692810763929585,0.2388715688802419,0.24746255362040273,0.7439699022526429,0.6183750966925295,0.043060406460233,1.0,0.15775532687935118,0.0,0.0011485900471156327,0.20508192494315652,0.15326644945031762,0.17942617378870632,0.5419938585593399,0.09139495089191534,0.2801036075103725,0.12966175195143106
SAN,0.13361149527671645,0.14304634209230915,0.1572630740020159,0.06898572466655728,0.09609479383980685,0.1000210965518858,0.05220224561074518,0.006340685872342421,0.05037387778064274,0.08201870560933874,0.12327418485267576,0.2656407491619981,0.012575888985255855,0.20127282529710977,0.05233116898338061,0.0016408429244509036,0.0,0.0664541384402616,0.04215794285178501,0.041665689974449735,0.08865239914676168,0.01885797332458217,0.10343170577342303,0.0012775134197510608
SEA,0.08133892782635194,0.0703570005391341,0.24925576053069548,0.03650875506903261,0.23364431213520548,0.09266074400506318,0.0806357094301587,0.033027824007876044,0.03993108459717307,0.13671737652656993,0.1394716485783268,0.05623403108225311,0.01329082768805232,0.06686434917137432,0.15200065633716978,0.20398021612245376,0.06686434917137432,0.0,0.10659618855629263,0.19200206277396217,0.09364524975973372,0.10738144909870842,0.03780970910199011,0.11749607369728793
SFO,0.04965893907784628,0.07020463655329223,0.1285483228241251,0.021225475258432762,0.13153700100794638,0.06082839127071565,0.03768078572935468,0.049916785823117135,0.04534586624786104,0.1279974684137737,0.009880218466515085,0.04570919575256089,0.007336911933616184,0.04165396966784651,0.058953142214200324,0.1516021659126603,0.04283772063477181,0.10545931881578023,0.0,0.1559035184360423,0.18782963362321559,0.07103677832212091,0.024507161107334568,0.11117882843815195
SLC,0.07107193924193057,0.08009657532641054,0.1361196408898057,0.020229249197159,0.14275333442722862,0.08049506575092005,0.04100935280466937,0.07474039520873867,0.05328051381824149,0.2010618597782518,0.24269238883289188,0.058285084737816746,0.008251095848667402,0.05169827242680669,0.07634607721337991,0.1783361852746068,0.042134502238578564,0.193584304165397,0.15797801270481238,0.0,0.19729964135861794,0.07229085112866553,0.0338482454701015,0.12233656032441809
TPA,0.09366869037294016,0.19644405897658285,0.2112819671362603,0.03708305009259042,0.16159958744520758,0.094934483486088,0.05952743723775814,0.08885164435901644,0.06211762499706992,0.20759007055624576,0.34001781486603694,0.06292632615269216,0.007829164810951455,0.11743747216427182,0.08316729565645438,0.5390520616019315,0.08907433018447763,0.09249665971261808,0.19023229647687584,0.1998663885047233,0.0,0.04756100419586977,0.030109467663674082,0.1887906987646797
CHI,0.049178406507114227,0.03697756733316144,0.05279998124750944,0.015588007782283586,0.10482642225920631,0.05649187782752397,0.0205691380886524,0.02405006914980896,0.03217224162584093,0.07561941820398022,0.1092332575420173,0.05330395443144793,0.005180375518623568,0.03614542556433276,0.026534774149691756,0.08994163287311596,0.01817819554159537,0.10942078244766884,0.07219708867583977,0.07285342584562013,0.047525843276060104,0.0,0.016549072923747687,0.061015916176367174
NYC,0.12326246454607254,0.10940906214106562,0.18154754928388928,0.0313635404702187,0.08328449872248658,0.053843088535196086,0.0936335294531305,0.004148988537540142,0.04197041794613347,0.05766390848784604,0.04215794285178501,0.0,0.014744145706851692,0.05540188931342444,0.06264503879421486,0.27635310939734187,0.10482642225920631,0.037071329785987206,0.02421415344225405,0.03268793511638265,0.02927732589484541,0.016572513536954128,0.0,0.17622653008602707
WAS,0.33541173437097116,0.3701507231429174,0.3474602095590821,0.13089238414476922,0.2345702163568599,0.15419235367197207,0.13490072900307074,0.031726869974918546,0.10436933030168069,0.14758210074775557,0.30659150043365135,0.3622629567989499,0.03970839877171187,0.36049319050186357,0.1234734300649305,0.1314901197815335,0.001359555565973606,0.12014486298961581,0.11011228053725886,0.12286397412156302,0.19129884437776892,0.06273880124704062,0.178558871100068,0.0
